surface,top_menu,page_name,page_route,control_type,action_name,method,normalized_path,query_fields,path_fields,body_fields,header_fields,parameter_source,http_status,business_status,response_structure,auth_role,side_effect,before_state,after_state,original_category,original_name,original_source_file,classification,currently_used_by_ui,evidence,anomaly,blocked_scope
admin,Finance Management,Member Wallet Transactions,/payment/transaction-orders,page_initialization,page initialization,POST,/admin/finance/transaction/list,,,,"accept,accept-language,client-id,client-version,content-type,d,lang,referer,sec-ch-ua,sec-ch-ua-mobile,sec-ch-ua-platform,t,user-agent,x-device-id",Header: browser session/runtime,200,True,"object; keys=d,s,t",FAT admin authenticated browser session; exact permission/role mapping pending,No mutation observed in this discovery action,Not applicable for observed read interaction,Page/network response rendered; business data values not persisted,admin/finance,账变列表- wesley,后台/财务管理/会员钱包账变/账变列表- wesley.bru,ACTIVE,YES,fat-admin-page-initialization.json network events 269; live-menu route and DOM control snapshot,,
admin,Finance Management,Member Wallet Transactions,/payment/transaction-orders,page_initialization,page initialization,POST,/admin/game/search,,,,"accept,accept-language,client-id,client-version,content-type,d,lang,referer,sec-ch-ua,sec-ch-ua-mobile,sec-ch-ua-platform,t,user-agent,x-device-id",Header: browser session/runtime,200,,unknown,FAT admin authenticated browser session; exact permission/role mapping pending,No mutation observed in this discovery action,Not applicable for observed read interaction,Page/network response rendered; business data values not persisted,admin/game,+游戏列表查询-owen-aliang,后台/game管理/游戏管理/+游戏列表查询-owen-aliang.bru,ACTIVE,YES,fat-admin-page-initialization.json network events 263; live-menu route and DOM control snapshot,,
admin,Finance Management,Member Wallet Transactions,/payment/transaction-orders,page_initialization,page initialization,POST,/admin/game/search,,,,"accept,accept-language,client-id,client-version,content-type,d,lang,referer,sec-ch-ua,sec-ch-ua-mobile,sec-ch-ua-platform,t,user-agent,x-device-id",Header: browser session/runtime,200,True,"object; keys=ids,list,page,page_size,s,t",FAT admin authenticated browser session; exact permission/role mapping pending,No mutation observed in this discovery action,Not applicable for observed read interaction,Page/network response rendered; business data values not persisted,admin/game,+游戏列表查询-owen-aliang,后台/game管理/游戏管理/+游戏列表查询-owen-aliang.bru,ACTIVE,YES,"fat-admin-page-initialization.json network events 270,271,272,273,274,275,276,277; live-menu route and DOM control snapshot",,
admin,Finance Management,Member Wallet Transactions,/payment/transaction-orders,page_initialization,page initialization,POST,/admin/gameclass/list,,,,"accept,accept-language,client-id,client-version,content-type,d,lang,referer,sec-ch-ua,sec-ch-ua-mobile,sec-ch-ua-platform,t,user-agent,x-device-id",Header: browser session/runtime,200,True,"object; keys=list,page,page_size,s,t",FAT admin authenticated browser session; exact permission/role mapping pending,No mutation observed in this discovery action,Not applicable for observed read interaction,Page/network response rendered; business data values not persisted,admin/game,+查询场馆列表-owen,后台/game管理/场馆管理/+查询场馆列表-owen.bru,ACTIVE,YES,fat-admin-page-initialization.json network events 267; live-menu route and DOM control snapshot,,
admin,Finance Management,Withdrawal Record,/payment/withdraw-orders/list,page_initialization,page initialization,GET,/admin/finance/payment/withdraw/channels,,,,"accept,accept-language,client-id,client-version,d,lang,referer,sec-ch-ua,sec-ch-ua-mobile,sec-ch-ua-platform,t,user-agent,x-device-id",Header: browser session/runtime,200,True,list,FAT admin authenticated browser session; exact permission/role mapping pending,No mutation observed in this discovery action,Not applicable for observed read interaction,Page/network response rendered; business data values not persisted,admin/finance,提现渠道列表-cold,合规/财务管理/财务记录/提现渠道列表-cold.bru,ACTIVE,YES,fat-admin-page-initialization.json network events 237; live-menu route and DOM control snapshot,,
admin,Finance Management,Withdrawal Record,/payment/withdraw-orders/list,page_initialization,page initialization,GET,/admin/me/detail,,,,"accept,accept-language,client-id,client-version,d,lang,referer,sec-ch-ua,sec-ch-ua-mobile,sec-ch-ua-platform,t,user-agent,x-device-id",Header: browser session/runtime,200,True,"object; keys=avatar,bind_time,button_permission_ids,cmpl,create_name,created_at,email,google_secret,group_id,id,last_login_ip,last_login_time,login_password,nickname,operator_name,pwd_edit_time,roles,sid,status,stores,updated_at,username",FAT admin authenticated browser session; exact permission/role mapping pending,No mutation observed in this discovery action,Not applicable for observed read interaction,Page/network response rendered; business data values not persisted,admin/other,后台账户详情(当前登陆信息)-seven,后台/后台账号管理/后台账户详情(当前登陆信息)-seven.bru,ACTIVE,YES,fat-admin-page-initialization.json network events 235; live-menu route and DOM control snapshot,,
admin,Finance Management,Withdrawal Record,/payment/withdraw-orders/list,page_initialization,page initialization,GET,/admin/notify/audit/alarm,t,,,"accept,accept-language,client-id,client-version,d,lang,referer,sec-ch-ua,sec-ch-ua-mobile,sec-ch-ua-platform,t,user-agent,x-device-id",Query: route/filter/pagination values emitted by current UI state; Header: browser session/runtime,200,True,"object; keys=bonus_review_pending,feedback_pending,kyc_pending,mall_order_pending,withdraw_pending",FAT admin authenticated browser session; exact permission/role mapping pending,No mutation observed in this discovery action,Not applicable for observed read interaction,Page/network response rendered; business data values not persisted,admin/other,获取系统通知数量-wesley/owen,后台/系统管理/通知中心/获取系统通知数量-wesley-owen.bru,ACTIVE,YES,fat-admin-page-initialization.json network events 239; live-menu route and DOM control snapshot,,
admin,Finance Management,Withdrawal Record,/payment/withdraw-orders/list,page_initialization,page initialization,GET,/admin/sys/config/compliance/status,,,,"accept,accept-language,client-id,client-version,d,lang,referer,sec-ch-ua,sec-ch-ua-mobile,sec-ch-ua-platform,t,user-agent,x-device-id",Header: browser session/runtime,200,True,"object; keys=effective_open,effective_reason,effective_status_msg",FAT admin authenticated browser session; exact permission/role mapping pending,No mutation observed in this discovery action,Not applicable for observed read interaction,Page/network response rendered; business data values not persisted,,,,UNDOCUMENTED_ACTIVE,YES,fat-admin-page-initialization.json network events 236; live-menu route and DOM control snapshot,,
admin,Finance Management,Withdrawal Record,/payment/withdraw-orders/list,page_initialization,page initialization,POST,/admin/finance/withdraw/list,,,,"accept,accept-language,client-id,client-version,content-type,d,lang,referer,sec-ch-ua,sec-ch-ua-mobile,sec-ch-ua-platform,t,user-agent,x-device-id",Header: browser session/runtime,200,True,"object; keys=d,s,summary,t",FAT admin authenticated browser session; exact permission/role mapping pending,No mutation observed in this discovery action,Not applicable for observed read interaction,Page/network response rendered; business data values not persisted,admin/finance,提现列表-wesley,后台/财务管理/提现记录/提现列表-wesley.bru,ACTIVE,YES,fat-admin-page-initialization.json network events 240; live-menu route and DOM control snapshot,,
admin,Finance Management,Withdrawal Record,/payment/withdraw-orders/list,page_initialization,page initialization,POST,/admin/game/search,,,,"accept,accept-language,client-id,client-version,content-type,d,lang,referer,sec-ch-ua,sec-ch-ua-mobile,sec-ch-ua-platform,t,user-agent,x-device-id",Header: browser session/runtime,200,True,"object; keys=ids,list,page,page_size,s,t",FAT admin authenticated browser session; exact permission/role mapping pending,No mutation observed in this discovery action,Not applicable for observed read interaction,Page/network response rendered; business data values not persisted,admin/game,+游戏列表查询-owen-aliang,后台/game管理/游戏管理/+游戏列表查询-owen-aliang.bru,ACTIVE,YES,"fat-admin-page-initialization.json network events 241,242,243,244,245,246,247,248; live-menu route and DOM control snapshot",,
admin,Finance Management,Withdrawal Record,/payment/withdraw-orders/list,page_initialization,page initialization,POST,/admin/gameclass/list,,,,"accept,accept-language,client-id,client-version,content-type,d,lang,referer,sec-ch-ua,sec-ch-ua-mobile,sec-ch-ua-platform,t,user-agent,x-device-id",Header: browser session/runtime,200,True,"object; keys=list,page,page_size,s,t",FAT admin authenticated browser session; exact permission/role mapping pending,No mutation observed in this discovery action,Not applicable for observed read interaction,Page/network response rendered; business data values not persisted,admin/game,+查询场馆列表-owen,后台/game管理/场馆管理/+查询场馆列表-owen.bru,ACTIVE,YES,fat-admin-page-initialization.json network events 238; live-menu route and DOM control snapshot,,
admin,Promo Marketing,Channel Management,/promo-marketing/channels,page_initialization,page initialization,GET,/admin/channel/group/list,,,,"accept,accept-language,client-id,client-version,d,lang,referer,sec-ch-ua,sec-ch-ua-mobile,sec-ch-ua-platform,t,user-agent,x-device-id",Header: browser session/runtime,200,True,"object; keys=d,t",FAT admin authenticated browser session; exact permission/role mapping pending,No mutation observed in this discovery action,Not applicable for observed read interaction,Page/network response rendered; business data values not persisted,admin/permission,渠道分组列表-todo,后台/运营管理/推广管理/渠道管理/渠道分组/渠道分组列表-todo.bru,ACTIVE,YES,fat-admin-page-initialization.json network events 589; live-menu route and DOM control snapshot,,
admin,Promo Marketing,Channel Management,/promo-marketing/channels,page_initialization,page initialization,GET,/admin/channel/manage/list,"page,page_size",,,"accept,accept-language,client-id,client-version,d,lang,referer,sec-ch-ua,sec-ch-ua-mobile,sec-ch-ua-platform,t,user-agent,x-device-id",Query: route/filter/pagination values emitted by current UI state; Header: browser session/runtime,200,True,"object; keys=d,s,t",FAT admin authenticated browser session; exact permission/role mapping pending,No mutation observed in this discovery action,Not applicable for observed read interaction,Page/network response rendered; business data values not persisted,admin/other,渠道管理列表-todo,后台/运营管理/推广管理/渠道管理/渠道管理列表-todo.bru,ACTIVE,YES,fat-admin-page-initialization.json network events 590; live-menu route and DOM control snapshot,,
